country_name,indicator_name,sex,age_group,age_categories,year_2014,year_2015,year_2016,year_2017,year_2018,year_2019,year_2020,year_2021,year_2022,year_2023,year_2024,Average_per_years,region,sub_region,economic_level,standard_deviation
New Zealand,Unemployment rate by sex and age,Female,25+,Adults,4.564,4.444,4.059,3.793,3.337,3.172,3.682,2.804,2.543,2.755,2.961,3.464909091,Oceania,Australia and New Zealand,High income,0.694341768
New Zealand,Unemployment rate by sex and age,Female,Under 15,Children,6.126,5.908,5.523,5.24,4.503,4.419,4.986,3.89,3.536,3.929,4.237,4.754272727,Oceania,Australia and New Zealand,High income,0.863055049
New Zealand,Unemployment rate by sex and age,Male,15-24,Youth,13.561,13.972,13.42,12.691,12.65,11.16,12.283,10.763,9.586,10.832,11.925,12.07663636,Oceania,Australia and New Zealand,High income,1.367127812
New Zealand,Unemployment rate by sex and age,Male,25+,Adults,3.171,3.287,3.221,2.788,2.735,2.598,2.93,2.499,1.975,2.299,2.566,2.733545455,Oceania,Australia and New Zealand,High income,0.405281227
New Zealand,Unemployment rate by sex and age,Male,Under 15,Children,4.797,4.979,4.813,4.29,4.193,3.829,4.255,3.68,3.085,3.55,3.91,4.125545455,Oceania,Australia and New Zealand,High income,0.587118449
Nicaragua,Unemployment rate by sex and age,Female,15-24,Youth,12.9,12.6,9.999,8.256,12.471,13.095,14.937,14.642,12.82,12.292,12.157,12.379,Americas,Latin America and the Caribbean,Lower-middle income,1.882041392
Nicaragua,Unemployment rate by sex and age,Female,25+,Adults,3.757,3.688,2.926,2.413,3.719,3.99,4.399,4.602,3.72,3.597,3.556,3.669727273,Americas,Latin America and the Caribbean,Lower-middle income,0.605571481
Nicaragua,Unemployment rate by sex and age,Female,Under 15,Children,5.622,5.449,4.277,3.489,5.261,5.522,6.116,6.181,5.09,4.878,4.8,5.153181818,Americas,Latin America and the Caribbean,Lower-middle income,0.786131645
Nicaragua,Unemployment rate by sex and age,Male,15-24,Youth,6.35,7.004,6.088,5.314,8.493,8.857,10.017,9.858,8.456,7.956,7.81,7.836636364,Americas,Latin America and the Caribbean,Lower-middle income,1.517735634
Nicaragua,Unemployment rate by sex and age,Male,25+,Adults,2.894,3.213,2.793,2.435,4,4.296,5.157,5.173,3.819,3.651,3.569,3.727272727,Americas,Latin America and the Caribbean,Lower-middle income,0.898499537
Nicaragua,Unemployment rate by sex and age,Male,Under 15,Children,3.848,4.238,3.666,3.181,5.162,5.473,6.374,6.33,4.927,4.662,4.548,4.764454545,Americas,Latin America and the Caribbean,Lower-middle income,1.030358808
Niger,Unemployment rate by sex and age,Female,15-24,Youth,0.403,0.413,0.412,0.415,0.41,0.41,0.501,0.806,0.417,0.389,0.352,0.448,Africa,Sub-Saharan Africa,Low income,0.123755404
Niger,Unemployment rate by sex and age,Female,25+,Adults,0.431,0.47,0.467,0.478,0.458,0.457,0.488,0.873,0.483,0.449,0.404,0.496181818,Africa,Sub-Saharan Africa,Low income,0.127305002
Niger,Unemployment rate by sex and age,Female,Under 15,Children,0.423,0.453,0.45,0.458,0.444,0.442,0.492,0.852,0.463,0.43,0.388,0.481363636,Africa,Sub-Saharan Africa,Low income,0.125643363
Niger,Unemployment rate by sex and age,Male,15-24,Youth,0.856,0.886,0.882,0.889,0.875,0.873,0.979,0.932,0.891,0.819,0.73,0.873818182,Africa,Sub-Saharan Africa,Low income,0.062608016
Niger,Unemployment rate by sex and age,Male,25+,Adults,0.469,0.532,0.526,0.544,0.511,0.508,0.678,0.839,0.536,0.507,0.452,0.554727273,Africa,Sub-Saharan Africa,Low income,0.110494426
Niger,Unemployment rate by sex and age,Male,Under 15,Children,0.59,0.643,0.638,0.654,0.627,0.625,0.775,0.869,0.648,0.606,0.541,0.656,Africa,Sub-Saharan Africa,Low income,0.090539494
Nigeria,Unemployment rate by sex and age,Female,15-24,Youth,10.945,11.382,12.152,12.795,13.175,13.289,13.698,11.147,7.915,7.929,8.082,11.13718182,Africa,Sub-Saharan Africa,Lower-middle income,2.218671216
Nigeria,Unemployment rate by sex and age,Female,25+,Adults,2.255,2.454,2.782,3.084,3.298,3.407,4.555,5.624,5.099,4.652,4.482,3.790181818,Africa,Sub-Saharan Africa,Lower-middle income,1.137037538
Nigeria,Unemployment rate by sex and age,Female,Under 15,Children,3.548,3.784,4.18,4.538,4.781,4.895,5.926,6.451,5.52,5.143,5.022,4.889818182,Africa,Sub-Saharan Africa,Lower-middle income,0.874783381
Nigeria,Unemployment rate by sex and age,Male,15-24,Youth,9.417,9.877,10.644,11.317,11.773,11.996,11.504,8.929,5.893,5.669,5.548,9.324272727,Africa,Sub-Saharan Africa,Lower-middle income,2.519195867
Nigeria,Unemployment rate by sex and age,Male,25+,Adults,3.276,3.46,3.832,4.155,4.344,4.386,4.413,3.593,1.975,1.813,1.769,3.365090909,Africa,Sub-Saharan Africa,Lower-middle income,1.043950426
Nigeria,Unemployment rate by sex and age,Male,Under 15,Children,4.163,4.38,4.802,5.169,5.389,5.449,5.404,4.338,2.516,2.355,2.306,4.206454545,Africa,Sub-Saharan Africa,Lower-middle income,1.249166711
North Macedonia,Unemployment rate by sex and age,Female,15-24,Youth,55.874,43.8,49.559,49.311,45.114,38.847,38.524,41.152,38.021,31.325,32.028,42.14136364,Europe,Southern Europe,Upper-middle income,7.535026162
North Macedonia,Unemployment rate by sex and age,Female,25+,Adults,26.313,23.449,20.754,19.903,18.424,16.654,14.302,12.736,10.693,11.328,10.857,16.85572727,Europe,Southern Europe,Upper-middle income,5.36569854
North Macedonia,Unemployment rate by sex and age,Female,Under 15,Children,29.128,25.378,23.248,22.408,20.56,18.562,16.181,14.713,12.524,12.628,12.259,18.87172727,Europe,Southern Europe,Upper-middle income,5.741662287
North Macedonia,Unemployment rate by sex and age,Male,15-24,Youth,52.482,50.014,48.618,46.199,47.121,33.357,33.817,33.286,29.476,24.987,22.634,38.36281818,Europe,Southern Europe,Upper-middle income,10.74784682
North Macedonia,Unemployment rate by sex and age,Male,25+,Adults,25.026,24.413,22.332,20.376,18.792,14.849,15.079,15.006,14.439,12.456,11.359,17.64790909,Europe,Southern Europe,Upper-middle income,4.786554887
North Macedonia,Unemployment rate by sex and age,Male,Under 15,Children,27.888,27.118,24.969,23.068,21.61,16.583,16.801,16.493,15.712,13.512,12.308,19.642,Europe,Southern Europe,Upper-middle income,5.495715058
Norway,Unemployment rate by sex and age,Female,15-24,Youth,6.597,8.591,9.255,8.987,8.604,9.491,10.493,11.786,8.771,10.189,9.227,9.271909091,Europe,Northern Europe,High income,1.307671094
Norway,Unemployment rate by sex and age,Female,25+,Adults,2.682,3.249,3.067,2.876,2.767,2.452,3.155,2.863,2.073,2.147,2.075,2.673272727,Europe,Northern Europe,High income,0.429963043
Norway,Unemployment rate by sex and age,Female,Under 15,Children,3.233,4.004,3.913,3.69,3.541,3.394,4.129,4.151,3.071,3.371,3.132,3.602636364,Europe,Northern Europe,High income,0.398065641
Norway,Unemployment rate by sex and age,Male,15-24,Youth,9.051,11.143,12.918,11.609,10.665,10.339,12.048,13.362,11.122,10.465,9.988,11.15545455,Europe,Northern Europe,High income,1.27100648
Norway,Unemployment rate by sex and age,Male,25+,Adults,2.922,3.577,4.262,3.562,3.079,3.033,3.621,3.292,2.157,2.533,2.617,3.150454545,Europe,Northern Europe,High income,0.596000061
Norway,Unemployment rate by sex and age,Male,Under 15,Children,3.702,4.564,5.364,4.581,4.031,3.954,4.679,4.561,3.371,3.617,3.598,4.183818182,Europe,Northern Europe,High income,0.609594097
Oman,Unemployment rate by sex and age,Female,15-24,Youth,28.482,30.98,33.195,26.562,19.916,21.953,29.316,15.668,13.583,14.169,14.661,22.58954545,Asia,Western Asia,High income,7.409238198
Oman,Unemployment rate by sex and age,Female,25+,Adults,9.136,9.986,10.671,8.476,6.252,6.851,8.877,4.816,4.228,4.254,4.282,7.075363636,Asia,Western Asia,High income,2.460848361
Oman,Unemployment rate by sex and age,Female,Under 15,Children,11.874,12.621,13.216,10.452,7.694,8.385,10.846,5.839,5.076,5.166,5.259,8.766181818,Asia,Western Asia,High income,3.165896518
Oman,Unemployment rate by sex and age,Male,15-24,Youth,12.805,12.321,11.166,8.521,5.718,6.688,10.55,7.901,5.846,5.498,5.25,8.387636364,Asia,Western Asia,High income,2.868877316
Oman,Unemployment rate by sex and age,Male,25+,Adults,0.788,0.736,0.653,0.5,0.346,0.403,0.624,0.46,0.345,0.293,0.254,0.491090909,Asia,Western Asia,High income,0.184029049
Oman,Unemployment rate by sex and age,Male,Under 15,Children,2.138,1.962,1.739,1.308,0.867,0.994,1.524,1.147,0.838,0.757,0.705,1.270818182,Asia,Western Asia,High income,0.504076744
Pakistan,Unemployment rate by sex and age,Female,15-24,Youth,3.906,9.505,4.428,5.587,6.737,8.772,13.788,14.259,10.91,10.889,10.87,9.059181818,Asia,Southern Asia,Lower-middle income,3.53815751
Pakistan,Unemployment rate by sex and age,Female,25+,Adults,1.245,4.816,2.067,2.892,3.722,5.301,4.875,7.099,6.327,6.528,6.696,4.688,Asia,Southern Asia,Lower-middle income,1.980572897
Pakistan,Unemployment rate by sex and age,Female,Under 15,Children,2.018,6.15,2.729,3.638,4.545,6.263,7.428,9.154,7.611,7.732,7.835,5.918454545,Asia,Southern Asia,Lower-middle income,2.349885672
Pakistan,Unemployment rate by sex and age,Male,15-24,Youth,4.1,5.736,5.398,6.78,8.164,9.835,9.47,9.947,9.287,9.728,10.042,8.044272727,Asia,Southern Asia,Lower-middle income,2.161732781
Pakistan,Unemployment rate by sex and age,Male,25+,Adults,0.98,1.848,1.088,1.82,2.542,2.665,4.617,3.921,3.515,3.534,3.547,2.734272727,Asia,Southern Asia,Lower-middle income,1.196387737
Pakistan,Unemployment rate by sex and age,Male,Under 15,Children,1.777,2.818,2.165,3.063,3.955,4.412,5.856,5.486,4.989,5.109,5.186,4.074181818,Asia,Southern Asia,Lower-middle income,1.412898214
Panama,Unemployment rate by sex and age,Female,15-24,Youth,13.85,15.77,15.85,19.27,20.01,22.99,44.853,27.08,23.31,22.901,23.068,22.632,Americas,Central America,High income,8.383268277
Panama,Unemployment rate by sex and age,Female,25+,Adults,4.2,3.68,4.24,4.82,4.51,5.5,15.085,8.16,7.61,7.093,6.931,6.529909091,Americas,Central America,High income,3.230324982
Panama,Unemployment rate by sex and age,Female,Under 15,Children,5.649,5.367,5.866,6.928,6.71,8.015,19.319,10.866,9.864,9.349,9.218,8.831909091,Americas,Central America,High income,3.941143145
Panama,Unemployment rate by sex and age,Male,15-24,Youth,10.26,9.48,10.35,12.18,10.73,13.57,24.326,19.8,16.88,15.529,15.224,14.39354545,Americas,Central America,High income,4.611114125
Panama,Unemployment rate by sex and age,Male,25+,Adults,2.24,2.54,2.76,2.84,2.87,3.45,7.901,8.16,5.13,4.698,4.571,4.287272727,Americas,Central America,High income,2.083208203
Panama,Unemployment rate by sex and age,Male,Under 15,Children,3.636,3.715,4.031,4.367,4.206,5.138,10.657,10.165,7.109,6.507,6.333,5.987636364,Americas,Central America,High income,2.488892576
Papua New Guinea,Unemployment rate by sex and age,Female,15-24,Youth,3.326,3.339,3.35,3.45,3.51,3.543,4.045,4.101,3.669,3.611,3.522,3.587818182,Oceania,Melanesia,Lower-middle income,0.264179037
Papua New Guinea,Unemployment rate by sex and age,Female,25+,Adults,0.784,0.783,0.782,0.83,0.863,0.874,0.903,1.099,0.933,0.927,0.908,0.880545455,Oceania,Melanesia,Lower-middle income,0.092381128
Papua New Guinea,Unemployment rate by sex and age,Female,Under 15,Children,1.409,1.398,1.388,1.44,1.478,1.483,1.614,1.762,1.524,1.499,1.459,1.495818182,Oceania,Melanesia,Lower-middle income,0.109228035
Papua New Guinea,Unemployment rate by sex and age,Male,15-24,Youth,5.877,5.86,5.846,5.975,6.065,6.084,6.772,6.728,6.148,6.05,5.937,6.122,Oceania,Melanesia,Lower-middle income,0.325725037
Papua New Guinea,Unemployment rate by sex and age,Male,25+,Adults,2.946,2.923,2.903,3.057,3.167,3.189,3.734,4.024,3.351,3.317,3.225,3.257818182,Oceania,Melanesia,Lower-middle income,0.348652784
Papua New Guinea,Unemployment rate by sex and age,Male,Under 15,Children,3.617,3.586,3.56,3.702,3.804,3.817,4.388,4.599,3.924,3.872,3.77,3.876272727,Oceania,Melanesia,Lower-middle income,0.329910015
Paraguay,Unemployment rate by sex and age,Female,15-24,Youth,15.849,11.858,15.401,19.924,18.665,20.033,23.467,21.775,17.767,14.835,15.527,17.73645455,Americas,South America,Upper-middle income,3.41971921
Paraguay,Unemployment rate by sex and age,Female,25+,Adults,4.188,3.139,4.233,4.636,4.604,5.315,6.717,6.45,6.044,5.26,5.504,5.099090909,Americas,South America,Upper-middle income,1.070216002
Paraguay,Unemployment rate by sex and age,Female,Under 15,Children,6.803,4.942,6.709,7.796,7.527,8.299,9.974,9.552,8.249,7.06,7.355,7.660545455,Americas,South America,Upper-middle income,1.385824041
Paraguay,Unemployment rate by sex and age,Male,15-24,Youth,8.249,10.367,9.049,10.992,11.778,12.137,13.115,12.311,12.343,10.32,10.874,11.04863636,Americas,South America,Upper-middle income,1.487314982
Paraguay,Unemployment rate by sex and age,Male,25+,Adults,2.348,2.341,2.746,3.199,3.368,3.383,3.882,3.895,3.952,3.131,3.174,3.219909091,Americas,South America,Upper-middle income,0.56976705
Paraguay,Unemployment rate by sex and age,Male,Under 15,Children,3.844,4.301,4.259,5.01,5.295,5.366,5.876,5.703,5.666,4.586,4.696,4.963818182,Americas,South America,Upper-middle income,0.674511055
Peru,Unemployment rate by sex and age,Female,15-24,Youth,7.628,6.625,8.755,8.463,9.037,7.894,12.912,10.729,8.433,8.183,8.082,8.794636364,Americas,South America,Upper-middle income,1.695788269
Peru,Unemployment rate by sex and age,Female,25+,Adults,2.306,2.544,2.814,2.81,2.659,2.772,5.612,4.365,3.671,3.442,3.347,3.303818182,Americas,South America,Upper-middle income,0.967727009
Peru,Unemployment rate by sex and age,Female,Under 15,Children,3.405,3.346,3.973,3.906,3.872,3.735,6.996,5.553,4.495,4.215,4.113,4.328090909,Americas,South America,Upper-middle income,1.067036968
Peru,Unemployment rate by sex and age,Male,15-24,Youth,7.504,7.086,7.844,8.161,7.712,6.931,12.421,8.536,7.711,7.605,7.584,8.099545455,Americas,South America,Upper-middle income,1.499783675
Peru,Unemployment rate by sex and age,Male,25+,Adults,1.943,2.315,2.56,2.445,2.134,2.206,6.18,3.871,2.339,1.913,1.907,2.710272727,Americas,South America,Upper-middle income,1.273943098
Peru,Unemployment rate by sex and age,Male,Under 15,Children,3.045,3.206,3.543,3.507,3.163,3.076,7.326,4.714,3.289,2.895,2.882,3.695090909,Americas,South America,Upper-middle income,1.306697398
Philippines,Unemployment rate by sex and age,Female,15-24,Youth,11.527,10.286,9.271,8.894,8.214,8.206,8.554,10.307,8.792,8.249,8.115,9.128636364,Asia,South-Eastern Asia,Lower-middle income,1.11750027
Philippines,Unemployment rate by sex and age,Female,25+,Adults,1.902,1.66,1.492,1.449,1.608,1.49,1.737,2.781,1.663,1.602,1.569,1.723,Asia,South-Eastern Asia,Lower-middle income,0.373293182
Philippines,Unemployment rate by sex and age,Female,Under 15,Children,3.721,3.222,2.853,2.699,2.679,2.534,2.716,3.829,2.685,2.545,2.486,2.906272727,Asia,South-Eastern Asia,Lower-middle income,0.473628777
Philippines,Unemployment rate by sex and age,Male,15-24,Youth,8.526,7.706,6.882,6.677,5.805,5.903,6.142,7.445,6.234,5.761,5.673,6.614,Asia,South-Eastern Asia,Lower-middle income,0.935672913
Philippines,Unemployment rate by sex and age,Male,25+,Adults,2.264,1.849,1.611,1.54,1.38,1.312,1.731,2.354,1.452,1.39,1.353,1.657818182,Asia,South-Eastern Asia,Lower-middle income,0.362474777
Philippines,Unemployment rate by sex and age,Male,Under 15,Children,3.521,2.971,2.603,2.459,2.13,2.053,2.397,3.129,2.179,2.054,2.001,2.499727273,Asia,South-Eastern Asia,Lower-middle income,0.506999821
Poland,Unemployment rate by sex and age,Female,15-24,Youth,25.456,20.929,17.976,15.114,12.114,10.236,11.507,12.492,11.169,11.414,11.045,14.49563636,Europe,Eastern Europe,High income,4.93199885
Poland,Unemployment rate by sex and age,Female,25+,Adults,8.257,6.708,5.303,4.123,3.217,3.095,2.748,2.846,2.406,2.098,2.123,3.902181818,Europe,Eastern Europe,High income,2.026719064
Poland,Unemployment rate by sex and age,Female,Under 15,Children,9.589,7.709,6.226,4.912,3.856,3.6,3.287,3.387,2.939,2.718,2.695,4.628909091,Europe,Eastern Europe,High income,2.279622182
Poland,Unemployment rate by sex and age,Male,15-24,Youth,22.717,20.677,17.455,14.603,11.502,9.573,10.3,11.518,10.281,11.547,10.473,13.69509091,Europe,Eastern Europe,High income,4.580643436
Poland,Unemployment rate by sex and age,Male,25+,Adults,7.097,6.073,5.046,4.006,3.193,2.48,2.523,2.752,2.279,2.168,2.017,3.603090909,Europe,Eastern Europe,High income,1.737844093
Poland,Unemployment rate by sex and age,Male,Under 15,Children,8.499,7.329,6.106,4.872,3.845,3.02,3.057,3.337,2.849,2.877,2.635,4.402363636,Europe,Eastern Europe,High income,2.037164661
Portugal,Unemployment rate by sex and age,Female,15-24,Youth,35.402,34.522,28.792,25.543,20.85,21.41,24.451,26.377,20.419,18.727,19.041,25.04854545,Europe,Southern Europe,High income,5.845273122
Portugal,Unemployment rate by sex and age,Female,25+,Adults,12.683,11.106,9.909,8.169,6.484,6.117,5.967,5.716,5.591,6.02,6.182,7.631272727,Europe,Southern Europe,High income,2.489528152
Portugal,Unemployment rate by sex and age,Female,Under 15,Children,14.332,12.752,11.173,9.351,7.432,7.143,7.063,6.902,6.482,6.888,7.045,8.778454545,Europe,Southern Europe,High income,2.747662474
Portugal,Unemployment rate by sex and age,Male,15-24,Youth,34.155,29.583,27.234,22.407,19.806,15.512,20.959,21.006,17.801,18.456,18.016,22.26681818,Europe,Southern Europe,High income,5.718972789
Portugal,Unemployment rate by sex and age,Male,25+,Adults,11.873,10.81,9.68,7.29,5.469,5.004,5.479,5.159,4.612,5.005,4.98,6.851,Europe,Southern Europe,High income,2.666049249
Portugal,Unemployment rate by sex and age,Male,Under 15,Children,13.492,12.162,10.972,8.41,6.563,5.794,6.543,6.262,5.541,6.054,5.982,7.979545455,Europe,Southern Europe,High income,2.871609457
Qatar,Unemployment rate by sex and age,Female,15-24,Youth,3.932,3.046,2.456,2.385,1.644,1.477,1.896,2.126,1.548,1.636,1.663,2.164454545,Asia,Western Asia,High income,0.759126388
Qatar,Unemployment rate by sex and age,Female,25+,Adults,0.639,0.563,0.484,0.401,0.307,0.271,0.372,0.291,0.273,0.287,0.293,0.380090909,Asia,Western Asia,High income,0.128331177
Qatar,Unemployment rate by sex and age,Female,Under 15,Children,1.03,0.87,0.717,0.628,0.452,0.398,0.521,0.45,0.388,0.424,0.448,0.575090909,Asia,Western Asia,High income,0.213523045
Qatar,Unemployment rate by sex and age,Male,15-24,Youth,0.327,0.231,0.213,0.236,0.103,0.085,0.194,0.359,0.274,0.225,0.185,0.221090909,Asia,Western Asia,High income,0.082425062
Qatar,Unemployment rate by sex and age,Male,25+,Adults,0.027,0.034,0.038,0.035,0.044,0.04,0.056,0.064,0.067,0.063,0.06,0.048,Asia,Western Asia,High income,0.014268847
Qatar,Unemployment rate by sex and age,Male,Under 15,Children,0.07,0.061,0.061,0.061,0.051,0.045,0.068,0.08,0.078,0.072,0.067,0.064909091,Asia,Western Asia,High income,0.010606173
Romania,Unemployment rate by sex and age,Female,15-24,Youth,24.64,23.315,21.824,18.706,16.295,17.534,16.531,21.16,24.637,23.669,23.566,21.07972727,Europe,Eastern Europe,Upper-middle income,3.249057466
Romania,Unemployment rate by sex and age,Female,25+,Adults,4.786,4.568,3.919,3.026,2.644,2.478,3.917,4.036,3.877,3.956,3.857,3.733090909,Europe,Eastern Europe,Upper-middle income,0.728898546
Romania,Unemployment rate by sex and age,Female,Under 15,Children,6.092,5.856,4.984,4.048,3.497,3.381,4.688,5.045,5.048,5.129,5.036,4.800363636,Europe,Eastern Europe,Upper-middle income,0.85983362
Romania,Unemployment rate by sex and age,Male,15-24,Youth,23.561,20.539,19.851,18.131,16.31,16.297,17.825,20.911,21.394,21.197,21.019,19.73045455,Europe,Eastern Europe,Upper-middle income,2.301970085
Romania,Unemployment rate by sex and age,Male,25+,Adults,5.982,6.403,5.55,4.631,3.827,3.369,4.304,4.828,4.83,4.813,4.703,4.84,Europe,Eastern Europe,Upper-middle income,0.882720907
